t;x;y;q
80436;21.7;40.1;0.6
80438;21.7;39.6;0.3
80440;21.6;39.8;0.5
80442;21.6;40.1;0.5
80444;21.6;40.1;0
80446;21.6;40.6;0.2
80448;22;41.4;0.8
80450;21.9;41.2;0.3
80452;21.9;40.8;0.1
80454;21.7;40.9;0.4
80456;21.6;41.1;0.4
80458;21.7;41.9;0.4
80460;22;41.1;0.4
80462;21.4;41.6;0.3
80464;21.8;42.5;0.5
80466;21.6;42.1;0.5
80468;21.3;42.1;0
80470;21.5;42.1;0.6
80472;21.8;43.2;0.7
80474;21.4;42.7;0.2
80476;21.5;43.6;0.7
80478;21.2;43;0.4
80480;21.6;44.5;0.2
80482;21.7;45.9;0.6
80484;21.2;43.8;0.3
80486;21.6;45.4;0.5
80488;21.4;46;0.6
80490;21.7;45.1;0.3
80492;21.4;45.6;0.5
80494;21.5;46;0.4
80496;21.4;45.7;0
80498;21.5;45.9;0.5
80500;21.7;47;0.7
80502;21.7;47.4;0.2
80504;21.6;48.4;0.8
80506;21.6;47.1;0.7
80508;21.8;47;0
80510;21.2;45.4;1
80512;21.2;44.7;0
80514;21.8;45.7;0.5
80516;21.6;43.8;1
80518;21.7;43.9;-0.2
80520;21.1;42.5;0.9
80522;21.5;42.5;0.5
80524;21.5;41.7;0
80526;21.3;39.2;1
80528;21.3;38.2;-0.2
80530;21.6;38.6;0.5
80532;21.3;37.7;0.8
80534;21.1;37;-0.1
80536;21.6;38.4;0.7
80538;21.4;37.9;0.4
80540;21.4;38;0.3
80542;21.4;39.1;1.1
80544;21.6;39.8;0.2
80546;21.2;40.2;0.5
80548;21.7;41.2;0.6
80550;21.7;42.8;0
80552;21.1;43.1;0.5
80554;21.2;43.6;0.4
80556;21.1;43.2;0.3
80558;21.2;43.4;0.4
80560;21.1;44.4;0.8
80562;21;43.8;0.5
80564;21.4;43.3;0.3
80566;21.1;44.5;0.5
80568;21.6;43;0.6
80570;20.9;42.2;0.3
80572;21.1;42.6;0.4
80574;21.4;42.1;0.9
80576;21.1;42.7;0.3
80578;21.4;41.6;-0.1
80580;21;40.5;0.8
80582;21.1;42.4;0
80584;20.9;42;0
80586;21.1;42.6;0.9
80588;20.9;43;0.1
80590;20.9;43.5;0.3
80592;20.9;45.4;0.6
80594;21;44.6;0.2
80596;21.2;47.7;0.1
80598;21.2;47.2;0.8
80600;21.2;45.5;0.6
80602;21.4;46.5;0.1
80604;21.4;44.8;0.5
80606;21;42.6;0.6
80608;21.4;43.2;0.1
80610;21.2;43.8;0.7
80612;21.2;43.5;0.2
80614;21.2;45;0.4
80616;21;45.2;0.8
80618;20.9;46.1;0.7
80620;20.8;46.2;-0.1
80622;20.7;46.1;0.4
80624;21.2;48.6;0.7
80626;21.1;49.2;0.1
80628;21.2;49.6;0.6
80630;20.7;48.9;0.2
80632;20.6;46.5;-0.2
80634;21.3;45.3;0.9
80636;20.9;43.8;0.1
80638;20.9;43.3;0.5
80640;20.8;44.1;0.6
80642;20.8;43.5;0
80644;20.6;46.4;1
80646;20.7;47.8;-0.2
80648;20.6;48.9;0.2
80650;21.1;51.2;0.9
80652;20.9;50.1;0
80654;20.6;50.4;0.7
80656;21.1;50.1;0.4
80658;21.1;50.3;0.1
80660;20.9;45.1;1.1
80662;20.6;43.6;0.4
80664;20.9;47.5;0.2
80666;21;48;1
80668;20.8;48.7;0.4
80670;20.6;54;-0.2
80672;20.3;51;1.1
80674;21;52.8;-0.1
80676;20.6;51.1;0
80678;20.9;50.9;1
80680;20.7;47.5;-0.1
80682;20.6;46.6;0.4
80684;20.6;45.3;0.6
80686;21;47.9;0
80688;20.8;48.5;0.8
80690;20.6;50;0.2
80692;20.4;55.5;-0.2
80694;20.8;53.3;0.9
80696;20.9;52.8;0.1
80698;20.9;48.8;0
80700;20.8;47.3;0.7
80702;20.5;48.6;0
80704;20.4;47.1;0.4
80706;20.7;50;0.4
80708;20.7;51.3;0
80710;20.7;54.8;0.4
80712;20.7;57.5;0.3
80714;20.6;52.4;0
80716;20.7;50;0.5
80718;20.6;48.1;0.7
80720;20.6;49.7;0
80722;20.5;51;0
80724;20.7;52.6;0.5
80726;21;55.7;0.5
80728;20.6;59;0.4
80730;20.5;56.2;0.3
80732;20.7;51.1;0.5
80734;20.7;51.3;0
80736;20.3;51.7;0.5
80738;20.4;53.5;0.4
80740;20.6;56.1;0.3
80742;20.7;57.4;0.2
80744;20.7;59.1;0.1
80746;20.8;55.6;0.5
80748;20.5;51;0.4
80750;20.3;48.1;0
80752;20.4;51.4;0.6
80754;20.3;54.4;0.3
80756;20.6;58.6;0
80758;20.7;59;0.9
80760;20.3;56.9;0.2
80762;20.6;54.4;0.3
80764;20.5;53.1;0.7
80766;20.2;55.1;0
80768;20.4;58.1;0.5
80770;20.5;62.4;0.8
80772;20.2;56;-0.3
80774;20.2;53.7;0.7
80776;20.5;53.6;0.8
80778;20.6;54.7;-0.5
80780;20.5;54.7;1.1
80782;20.2;58.2;0.2
80784;20.2;59.2;0
80786;20.5;54.8;1.1
80788;20.4;54;-0.2
80790;20.2;55.6;0.2
80792;20.2;56.9;0.9
80794;20.7;60.9;0.1
80796;20.5;60.3;0.5
80798;20.6;56.8;0.6
80800;20.4;55.7;0.1
80802;20.6;60.4;0.1
80804;20.5;61.3;0.5
80806;20.3;60.4;-0.1
80808;20.6;59.9;0.1
80810;20.7;57.7;0.9
80812;20.6;59.2;0.4
80814;20.7;61.3;0.1
80816;20.8;64.3;0.5
80818;20.4;58.3;0.1
80820;20.6;55.6;0
80822;20.5;58.5;0.4
80824;20.2;59.5;0.6
80826;20.4;62.4;0.2
80828;20.4;62;0.3
80830;20.2;55.9;0.4
80832;20.3;59.2;0.1
80834;20.1;62.6;0.6
80836;20.5;63.8;0.7
80838;20.2;61.9;0
80840;20.4;56.2;0.8
80842;20.2;57.3;0.1
80844;20.6;64.5;0.1
80846;20.5;62.9;0.9
80848;20.6;60.9;0
80850;20.6;57.5;0
80852;20.4;58.6;0.7
80854;20.4;69;0
80856;20.4;67.1;0.6
80858;20.2;58.9;0.7
80860;20.1;58;0
80862;20.2;61.2;0.4
80864;20.5;69.1;0.8
80866;20.2;62.9;0.1
80868;20.6;57.3;0.2
80870;20.1;61.5;0.4
80872;20.6;66.6;0.4
80874;20.5;69.3;0.1
80876;20.1;58.3;0.1
80878;19.9;55.7;0.4
80880;20.6;65.3;0.2
80882;20.3;68.7;0.4
80884;20.1;65.2;0.4
80886;20.2;58.2;0.6
80888;19.9;63.4;0
80890;20.3;70.1;0.6
80892;20.1;64.5;0.6
80894;20.2;59.1;0
80896;20.6;62.3;0.4
80898;20.4;69.6;0.6
80900;20.3;68;0.4
80902;19.9;60.4;0.3
80904;20.1;61.3;0.5
80906;20.5;68.9;0.4
80908;20.5;70.8;0
80910;20.3;61.4;0.5
80912;20.3;63.4;0.8
80914;20;66.4;-0.2
80916;20.3;68.9;0.3
80918;20;61.7;0.5
80920;20.5;64.9;0
80922;20.1;67;0.2
80924;20;65.4;0.7
80926;20.4;61.4;0
80928;20.6;65.2;0.1
80930;20;68.3;0.7
80932;20.1;64.9;0.4
80934;19.8;63.5;-0.4
80936;20.2;67.8;0.7
80938;19.9;70.8;0.6
80940;19.9;61.6;0.1
80942;20;67.6;0.4
80944;20.3;70.8;0.4
80946;20.1;69;0.2
80948;20;61.4;0.5
80950;20.3;69.9;0.2
80952;20.3;71.1;0.1
80954;20;65.7;0.7
80956;20.3;63.7;0.4
80958;20.2;71.9;0.3
80960;20;69.5;0.7
80962;20.2;63.1;0.3
80964;20.2;68.6;0
80966;20.4;75.4;0.6
80968;19.7;63.6;0.5
80970;20;61.1;0.2
80972;20.1;71.3;0.3
80974;19.9;74.1;0.4
80976;20.1;64.6;0.2
80978;20;68.3;0.6
80980;20.5;77.6;0
80982;20.1;70.1;0.7
80984;20;61.6;0.5
80986;19.9;72.3;-0.1
80988;19.8;70.9;0.7
80990;20.2;62.5;0.1
80992;20.2;68.1;0.5
80994;20.3;77.6;0.7
80996;20.2;67.5;0.2
80998;20.1;63.4;0.5
81000;20.3;74.8;0.4
81002;20.4;70.9;-0.1
81004;20.1;65;0.4
81006;19.9;69.8;0.7
81008;20.2;76;-0.3
81010;20.4;63.4;0.7
81012;20.3;68.5;0.6
81014;20.2;76.8;0.1
81016;19.7;68.6;0.3
81018;20.1;69.2;0.7
81020;20.3;76.4;0
81022;20.2;71.9;0.6
81024;20.2;66.5;0.5
81026;20.2;73.1;0
81028;20;70.2;0.4
81030;19.7;65.9;-0.1
81032;19.9;70.2;0.4
81034;19.8;72.5;0.7
81036;20.1;66.8;-0.1
81038;19.8;70.3;0.4
81040;19.9;72.5;0.8
81042;20.4;68.2;-0.2
81044;19.9;71.8;0.5
81046;20;75.2;0.8
81048;20.2;67.1;-0.2
81050;20.3;72.2;0
81052;19.9;76.4;0.8
81054;20.2;71.2;0.4
81056;20.1;72.4;0.2
81058;20;77.7;0.8
81060;20;66.3;0.4
81062;20.2;70.5;0.6
81064;20.4;77.4;0.5
81066;20.1;66.5;0
81068;20.1;70.7;0.1
81070;20.3;79.7;0.3
81072;19.8;67.4;-0.1
81074;20.1;67.4;0.2
81076;20.1;78.6;0.4
81078;20.2;70.9;0.7
81080;19.7;68.2;0
81082;19.8;80.4;0.3
81084;20.1;70.1;0.9
81086;19.8;66.4;0.4
81088;20.2;80.1;0.5
81090;19.9;71.8;0.6
81092;19.9;69.8;0
81094;20;78.8;0.2
81096;20.1;71.6;0.7
81098;20.4;67.8;0.4
81100;20.2;77.6;0
81102;19.9;70.5;0.3
81104;19.9;68.4;0
81106;20.1;78.5;0.5
81108;19.9;71.9;0.8
81110;19.9;69.2;0
81112;20;77.8;0.8
81114;19.8;70.7;0.9
81116;20.3;73.7;0
81118;20.2;78.1;0.8
81120;20.4;70;0.4
81122;20.1;72.9;0.2
81124;19.8;75.9;0.7
81126;20;71.7;0.3
81128;19.7;74.6;0.3
81130;20.3;75.5;0.7
81132;20;68.9;0
81134;19.8;74.9;0.4
81136;20.2;72.4;0.3
81138;20.2;72.3;0.1
81140;20;78.4;0
81142;20.2;73.3;0.6
81144;20.6;73.9;0.2
81146;20.3;80.5;0
81148;20.1;69.4;0.5
81150;20.3;75.5;0.2
81152;19.8;78.8;0
81154;19.9;65.5;0.7
81156;20.1;75.9;0.2
81158;19.8;78.2;0.2
81160;19.8;68;0.5
81162;19.9;77.9;0
81164;20;74.1;0.5
81166;20;67.8;0.5
81168;20.3;81.9;-0.1
81170;20;72.6;0.1
81172;20;69;0.7
81174;20.2;84.7;0.2
81176;20;72.4;0.5
81178;20.1;73;0.5
81180;19.9;83.1;0.4
81182;19.9;69.6;0.4
81184;19.9;74.4;-0.1
81186;19.7;77.8;0.5
81188;19.7;67.4;0.7
81190;20.1;76.2;-0.1
81192;20.4;80.6;0.5
81194;20.4;72.9;0.9
81196;19.8;77.6;-0.1
81198;20.1;73.9;0.2
81200;20.3;74;0.4
81202;20.1;80.1;0
81204;20.3;73.8;0.5
81206;20;76.2;0.2
81208;20.5;79;0
81210;20.4;73.6;0.6
81212;19.7;76.5;0.4
81214;19.8;72.5;0.4
81216;20;74.6;0
81218;20.2;80.5;0.5
81220;20.2;71.2;0.6
81222;20.3;77.4;0
81224;20.3;79.6;0.5
81226;19.9;72.7;0.9
81228;20.4;81.6;0
81230;19.8;74.6;0.9
81232;19.9;70.3;0.6
81234;19.9;81.6;-0.3
81236;20.3;71.7;0.8
81238;20.3;74.4;0.1
81240;19.7;81.8;0.1
81242;20.2;68.4;0.8
81244;20;78;0
81246;20;78.6;0.5
81248;20;67.4;0.5
81250;20.4;83.6;0
81252;20.5;73.9;0.7
81254;20.1;68.3;0.3
81256;20.4;85.7;-0.5
81258;20.2;75.3;0.5
81260;20;76;0.4
81262;20.3;83.7;0
81264;20.4;70.5;0.9
81266;20.4;77.4;0
81268;20.2;77.6;0.2
81270;20.1;70.4;0.8
81272;20.1;80.6;0.5
81274;20.3;75.5;0
81276;20;72.3;0.4
81278;20.3;79.5;0.4
81280;20.2;71.4;0.5
81282;20;76.3;0.2
81284;20.1;75.1;0.4
81286;20.2;73.3;0.2
81288;20.3;83;0.1
81290;20.1;76.3;0.6
81292;20.1;76.9;0.3
81294;19.8;77.5;0.4
81296;20.5;73.2;0.9
81298;20.2;79.5;-0.1
81300;20.3;74.5;0.6
81302;19.9;72.9;0.7
81304;20.3;80.8;0
81306;20.1;72.2;0.9
81308;19.8;76.1;0.5
81310;20.2;76.8;-0.1
81312;19.8;70.2;1
81314;19.9;79.6;0.5
81316;19.8;72.3;-0.3
81318;20.5;74.5;0.5
81320;19.8;82.3;0.4
81322;20.1;71.5;-0.2
81324;20.3;78.1;1.5
81326;20.3;81.5;0.1
81328;20.4;69.9;0
81330;20.4;82.9;0.8
81332;20.1;74.2;0
81334;19.9;69.9;0.6
81336;20.5;85.8;0.8
81338;19.8;70.5;-0.1
81340;20.5;74.3;0.9
81342;20.5;83.1;0.2
81344;19.8;69.3;0
81346;20;79.4;0.7
81348;20.3;80.2;0
81350;20.3;70.7;0.5
81352;20.3;84.2;0.7
81354;20.6;78.3;-0.2
81356;20.3;75.6;0.6
81358;20;79;0.2
81360;20;72;0
81362;20.1;75.5;1.1
81364;19.7;75.2;0
81366;20.2;72.7;0.4
81368;20.4;79.8;0.8
81370;20.1;74.7;0.4
81372;20.5;77.7;0
81374;19.9;77.6;0.5
81376;20.5;75.1;0.5
81378;20.4;80.5;0
81380;20.1;71.9;0.6
81382;20.5;74.3;0.5
81384;20.3;82.9;-0.1
81386;20.5;74;0.8
81388;20.7;81.5;0.1
81390;19.7;76.6;0
81392;20.1;70;0.4
81394;20.1;82.3;0
81396;20.4;74.9;0.7
81398;20.2;72.3;0.8
81400;20.2;84.9;0
81402;20.5;71.5;0.3
81404;19.9;75.5;0.8
81406;20.4;81.9;-0.2
81408;20.4;70.3;0.6
81410;20.1;81.8;0.5
81412;20.6;76.4;-0.1
81414;20.5;71.3;0.5
81416;20.2;85.7;0
81418;20.5;74.5;0.4
81420;20.4;76.5;0.4
81422;19.9;79.9;0
81424;20.1;70.6;0.6
81426;20.5;78.4;0.6
81428;20.3;76.2;0
81430;20.1;70.5;0.7
81432;20.2;81.1;0.5
81434;20.1;73.3;0
81436;20.2;73.7;0.8
81438;20.3;81.5;0.3
81440;20.3;73.4;0.1
81442;20.2;76.5;0.8
81444;20.4;77.6;0.3
81446;20.3;72;0.4
81448;20.2;79.7;0.4
81450;20.5;77.8;0.1
81452;19.7;74.9;0.5
81454;19.9;77.4;0.2
81456;20.5;73.4;0.2
81458;19.9;76.6;0.5
81460;20.4;75.4;0.3
81462;20.5;75.7;0.5
81464;19.9;79.9;0.7
81466;20.5;71.6;0.2
81468;20.2;77;0.4
81470;20.5;77.3;0.8
81472;20.6;72.4;0
81474;20.5;83.3;0.4
81476;20.5;72;0.7
81478;20.6;73.9;-0.1
81480;19.8;82;0
81482;19.9;69.4;0.9
81484;20.1;77.1;0.2
81486;20.4;81.5;0.2
81488;19.9;67;0.6
81490;20.2;82;0.1
81492;20.4;76.7;0
81494;20.5;69.5;0.8
81496;20.5;85.6;0.2
81498;20.3;71.2;0
81500;20;72;0.5
81502;20;81;0.6
81504;20.6;71.8;0.5
81506;20.4;79.4;0
81508;20.1;77;0.3
81510;20.3;68;0.5
81512;20.5;81.8;0
81514;20.7;78.1;0.5
81516;20.4;75.9;0.7
81518;20.1;79.7;0.2
81520;20.6;71.7;0.5
81522;20.5;77.8;0.7
81524;20.1;74.2;0.3
81526;20.1;72;0.3
81528;20.6;80.6;0.4
81530;20.1;72.2;0.4
81532;20.5;74.9;-0.2
81534;20.5;76.9;0.2
81536;20.2;72.3;0.7
81538;20.6;80.1;0.3
81540;20.4;72.3;0
81542;20.2;71.3;0.5
81544;20.5;81.3;0.4
81546;20.2;72.6;-0.3
81548;20.4;80.2;0.8
81550;20.3;79.1;0.5
81552;20.5;71.3;0.1
81554;20.6;80.2;0.8
81556;20.3;72.1;0.2
81558;20.6;72.8;0.1
81560;20.2;81.6;0.8
81562;20.1;69.5;-0.2
81564;19.9;75.3;0.5
81566;20.5;81.5;0.3
81568;20.4;70.2;0
81570;20.6;83.1;0.7
81572;20.2;73.1;0.1
81574;19.9;68.5;0
81576;20.6;86.5;0.3
81578;20.2;72.5;0.5
81580;20.6;77.6;0
81582;20.5;83.3;0.2
81584;19.9;66.3;0.2
81586;20.1;76.1;0.3
81588;20.6;77.7;0.3
81590;20.3;69.6;0.3
81592;20.7;82.4;0.1
81594;20.2;74.4;0.4
81596;20.5;73.5;0.8
81598;20.6;81;0.1
81600;20.5;72.6;0
81602;20.4;76.4;0.5
81604;20.2;75.4;0
81606;20.5;73.5;0.4
81608;20.6;81.4;0.3
81610;20.5;77.2;0.2
81612;20.6;78.3;0.3
81614;20.5;76.2;0.5
81616;20.6;72.8;0.7
81618;20.3;77.1;-0.1
81620;20.5;72.3;0.3
81622;20.4;74.4;0.6
81624;20.7;82.2;0
81626;20.6;71.7;0.7
81628;20.7;78.5;0.4
81630;19.9;75.9;0.2
81632;20.5;70.7;0.4
81634;20.3;80.1;0.2
81636;20.2;71.3;0.8
81638;20.1;69;0.3
81640;20.6;83.1;-0.1
81642;20.6;72.5;0.5
81644;20.2;74.6;0.8
81646;20.4;78.6;0.1
81648;20.5;67.9;0.1
81650;20.6;80.6;0.7
81652;20.6;74.5;0
81654;20.6;70.1;0.4
81656;20.4;82.9;0.5
81658;20.6;72.4;-0.1
81660;20.4;74.3;0.2
81662;20.3;82.3;0.6
81664;20.3;68.7;0
81666;20.5;79.7;0.5
81668;20.6;77.4;0.5
81670;20.4;67.6;0
81672;20.2;79.7;0.4
81674;20.1;72.4;0.3
81676;20.5;73.6;0.2
81678;20.5;81.3;0.3
81680;20.7;71;0.6
81682;20.2;76.2;0
81684;20.3;75.4;0.7
81686;20.5;72.6;0.6
81688;20.4;79.7;0
81690;20.4;75.6;0.1
81692;20.4;74.4;0.9
81694;20.2;76.9;0.1
81696;20.2;72.7;0.5
81698;20;77.3;0.7
81700;20.5;73.7;0.2
81702;20.7;74.4;0.1
81704;20.3;78.5;0.6
81706;20.5;74.1;0.5
81708;20.6;81.1;0.3
81710;20.1;76.1;0.4
81712;20.2;68.3;0.6
81714;20.7;82.1;0.1
81716;20.4;72.3;0.2
81718;20.4;72.4;0.7
81720;20.6;83.8;0.1
81722;20.3;69.5;0
81724;20.7;77.4;0.3
81726;20.4;78.7;0.5
81728;20.4;67.5;0.2
81730;20.3;79.4;0
81732;20.4;73.2;0
81734;20.4;67.2;0.3
81736;20.3;83.1;0.4
81738;20.7;75;0.3
81740;20.4;74.8;0.4
81742;20.2;79.8;0.3
81744;20.1;66.9;0.3
81746;20.5;77.1;0.8
81748;20.6;78.6;0
81750;20.6;71.4;0
81752;20.3;79.8;0.9
81754;20.3;72.5;-0.1
81756;20.4;72.3;0.4
81758;20.7;80.3;0.8
81760;20.1;70.9;0
81762;20.3;75.2;0.4
81764;20.4;73.9;0.6
81766;20.4;71.4;-0.1
81768;20.7;80.9;0.5
81770;20.3;74;0.3
81772;20.3;75.1;0.3
81774;20.6;79.8;0.4
81776;20.6;71;0.1
81778;20.6;80;0.5
81780;20.7;74.2;0.4
81782;20.4;72.2;0.6
81784;20.2;79.5;0.5
81786;20.3;70;0.2
81788;20.5;75.8;0.6
81790;20.7;76.2;0.6
81792;20.6;71.6;0.6
81794;20.4;78.9;0
81796;20.7;73.5;0.1
81798;20.6;71.9;0.7
81800;20.3;80.6;0.2
81802;20.3;69.7;0.2
81804;20.4;75.9;0.8
81806;20.8;80.9;0
81808;20.6;69.1;0.1
81810;20.2;78.7;0.6
81812;20.3;71.4;0
81814;20.6;67.7;0.4
81816;20.9;83.4;1
81818;20.9;70.8;-0.2
81820;20.7;74.1;0.7
81822;20.7;81.7;0.5
81824;20.6;70.3;-0.1
81826;20.5;78.4;0.5
81828;20.6;77.9;0.3
81830;20.3;65.7;0.4
81832;20.4;80;0.5
81834;20.6;77.7;0.2
81836;20.4;73.7;0.7
81838;20.5;78.7;0.8
81840;20.5;69.6;0
81842;20.5;73.3;0.2
81844;20.3;73.5;0.7
81846;20.5;70.3;0.2
81848;20.7;77.6;0.5
81850;20.6;73.8;0.8
81852;20.6;75.2;0.4
81854;20.3;75.4;-0.1
81856;20.6;72.5;0.4
81858;20.5;79.1;0.1
81860;20.2;70.5;0
81862;20.6;73.1;0.2
81864;20.6;79.7;0.8
81866;20.6;72.1;0.2
81868;20.6;78.9;0
81870;20.6;75.9;0.4
81872;20.3;66.3;0.5
81874;20.7;80.1;0.3
81876;20.3;69.7;0.3
81878;20.7;71.5;0.2
81880;20.1;80.5;0.2
81882;20.3;68.5;0.1
81884;20.2;73.9;0.4
81886;20.6;79.3;0
81888;20.6;69.3;0
81890;20.4;78.8;0.9
81892;20.6;73.3;0.1
81894;20.2;66.2;0.2
81896;20.8;83.9;1.2
81898;20.5;70.7;0.4
81900;20.4;73.3;-0.1
81902;20.1;77.9;0.9
81904;20.3;65.9;-0.1
81906;20.6;76.9;0.5
81908;20.3;74.8;0.9
81910;20.2;67.9;-0.2
81912;20.7;81.4;0.5
81914;20.6;72.2;0.4
81916;20.4;72.2;0.2
81918;20.5;78.5;0.8
81920;20.5;71.2;0.4
81922;20.5;75.2;0.2
81924;20.3;73.1;0.7
81926;20.6;70.9;0.2
81928;20.9;79.4;0
81930;20.3;73.4;0.8
81932;20.3;73.8;0.1
81934;20.9;77;0.1
81936;20.9;71.8;0.8
81938;20.7;76.6;0.3
81940;20.4;70.9;0.3
81942;20.6;71.5;0
81944;20.6;78.9;0
81946;20.6;70.5;1.1
81948;20.6;77.8;0
81950;20.5;75.9;0.3
81952;20.4;68;0.5
81954;20.2;78;0
81956;20.6;69.7;0.9
81958;20.7;71.8;0.1
81960;20.4;79.6;0.2
81962;20.6;68.8;0.6
81964;20.2;75.3;0.4
81966;20.6;78.3;0.3
81968;20.6;65.5;0.1
81970;20.6;79.4;0.3
81972;20.4;72.5;0.5
81974;20.5;68.6;0.6
81976;20.7;83.8;0.4
81978;20.8;72.2;0.2
81980;20.5;70.5;0.2
81982;20.4;79.9;0.4
81984;20.5;66.7;0.2
81986;20.5;76.1;0.2
81988;20.6;76.8;0.6
81990;20.6;67.1;0.4
81992;20.3;78.7;0.4
81994;20.9;75.7;0.1
81996;20.9;74.3;0.4
81998;20.3;77.9;0.4
82000;20.9;72.6;0.2
82002;20.6;76.1;0.1
82004;20.5;74.7;0.8
82006;20.5;73.1;0
82008;20.5;78.1;0
82010;20.4;71.5;0.6
82012;20.6;73.4;0.1
82014;20.6;75.7;0.1
82016;20.7;73.2;0.5
82018;20.9;78.9;0.3
82020;20.9;73.5;0.3
82022;20.8;73;0.5
82024;20.9;81.5;0.3
82026;20.5;71.9;0.5
82028;20.8;79.9;0.6
82030;20.6;77.7;0.5
82032;20.7;69.7;0.4
82034;20.5;79.1;0.2
82036;20.6;72.3;0.4
82038;20.7;72.6;0
82040;20.8;81.7;0.2
82042;20.3;66.9;0.7
82044;20.8;75.9;0.2
82046;20.7;79.5;0.6
82048;20.5;67.2;0.6
82050;20.8;81.1;0.1
82052;20.4;71.6;0.4
82054;20.8;69.2;0.4
82056;20.8;84.2;0.3
82058;20.5;70.6;0.3
82060;20.6;76.6;0.5
82062;20.4;81.2;0.2
82064;20.7;66.2;0.2
82066;20.6;76;0
82068;20.9;76.8;0.1
82070;20.8;68.8;0.5
82072;20.9;80.5;0.4
82074;20.8;74.4;0.6
82076;20.5;70.7;0.2
82078;20.7;79.9;0.2
82080;20.6;70.4;0.4
82082;20.5;75.2;0.2
82084;20.9;74.4;0.2
82086;20.5;71.1;0.6
82088;20.5;78.9;0
82090;20.6;74.7;0.3
82092;20.4;74.8;0.4
82094;20.6;75.9;0
82096;20.6;71.5;0.5
82098;20.8;77.5;0.1
82100;21;72.6;0.1
82102;20.9;72.5;0.8
82104;20.7;80.1;-0.3
82106;20.8;70.9;0.9
82108;20.5;76.8;0.4
82110;20.6;76.6;-0.1
82112;20.8;70.8;0.9
82114;20.6;79.9;0
82116;20.6;73;0.7
82118;20.6;69.2;0.5
82120;20.7;84.2;-0.4
82122;20.7;70.2;0.4
82124;20.7;75.8;0.5
82126;20.6;78.2;-0.3
82128;20.6;65.9;0.7
82130;20.7;78.4;0.7
82132;20.4;71.9;0.1
82134;20.5;67.5;0.5
82136;20.5;81.6;0.2
82138;20.8;72.1;0.6
82140;20.6;72.5;0.1
82142;20.5;81.7;0
82144;20.6;69.2;0.7
82146;20.8;77.8;0.6
82148;20.5;74.4;0.2
82150;20.4;66.6;0.1
82152;20.6;78.9;0.7
82154;20.6;73.1;0.6
82156;20.9;73.7;0.2
82158;20.9;79.9;0.4
82160;20.5;69.1;0.4
82162;20.5;74.6;0.2
82164;20.9;76.7;0.6
82166;20.7;72.5;0.7
82168;20.8;79.4;0.5
82170;20.6;74.3;0.2
82172;20.7;74.9;1
82174;20.3;76.1;0.4
82176;20.8;73.5;0
82178;20.6;76.3;0.7
82180;20.5;70.3;0
82182;20.9;73.4;0.2
82184;20.5;77.1;0.7
82186;20.3;70.2;0
82188;20.9;79.4;0.5
82190;20.8;78;0.7
82192;20.6;69.1;-0.2
82194;20.8;79.3;0.1
82196;20.9;71.8;0.9
82198;20.9;72.5;0
82200;20.7;82.9;0.7
82202;20.7;68.7;0
82204;20.6;76;-0.2
82206;20.5;77.8;1.1
82208;20.6;68.3;0
82210;20.7;79.5;0
82212;20.6;71.9;0.8
82214;20.6;67.2;0.4
82216;21;83.7;0.2
82218;20.6;73.1;0.9
82220;20.9;75.6;0.3
82222;20.3;79.4;-0.1
82224;20.6;67.3;1.2
82226;20.9;78.1;0
82228;20.6;76.8;0
82230;20.9;69.8;0.8
82232;20.5;79.2;-0.2
82234;21.1;74.5;0.3
82236;20.6;70.5;0.8
82238;20.9;77.6;0.2
82240;20.6;69.5;0.7
82242;20.9;75.8;0
82244;20.7;71.5;-0.2
82246;20.6;69.3;0.9
82248;20.8;78.1;0
82250;20.5;71.8;0.5
82252;20.8;77.4;0.7
82254;20.9;78.3;0
82256;21;71.8;1
82258;21;79.1;0.5
82260;21;73.3;-0.1
82262;20.5;71.2;1.1
82264;20.9;79.8;-0.3
82266;20.6;70.3;0.1
82268;21;75.1;0.9
82270;21.1;75.9;0.2
82272;20.9;70.5;0.2
82274;20.6;79;0.6
82276;20.8;71.9;0.1
82278;20.5;69.5;0.2
82280;21;82.8;0.7
82282;20.6;69.5;0.5
82284;20.4;76.6;0.1
82286;21.3;81.4;0.6
82288;20.7;67;0.5
82290;20.8;80.7;0.2
82292;20.6;73.3;0.6
82294;20.6;68.4;0.4
82296;20.7;83.1;0.4
82298;20.5;68.6;0
82300;21;73.8;0.3
82302;20.6;80;0.2
82304;20.5;67.9;0
82306;20.8;79.5;0.6
82308;20.8;76.4;0.3
82310;20.6;66.8;-0.1
82312;20.6;79.6;0.5
82314;20.6;74.6;0.2
82316;21.1;75;0.3
82318;21;80.4;0.6
82320;20.9;72;0.2
82322;20.5;72.8;0.2
82324;20.4;73.6;0.4
82326;20.9;70.5;0
82328;20.9;78.5;0.7
82330;21;73.5;0.5
82332;20.6;73.8;0
82334;20.5;75.8;0.5
82336;21;72.8;0.2
82338;21.3;78.4;0.1
82340;21;70.7;0.6
82342;21.1;73.9;0
82344;20.4;78.7;0
82346;21;72.1;0.7
82348;20.8;78.5;0
82350;21.1;77.4;0.4
82352;20.7;65.6;0.5
82354;20.6;77.3;0
82356;21.1;70.8;1
82358;20.5;69.5;0
82360;20.8;81.6;0.4
82362;21;70.4;0.3
82364;20.6;73.4;0.2
82366;20.8;79.5;0.6
82368;20.9;67.5;0.6
