t;x;y;q
78932;66.3;-32.6;1.5
78934;67.6;-32.9;1.6
78936;68;-33.3;1.3
78938;67.3;-32.7;1.5
78940;68.8;-32.5;1.7
78942;68.3;-32.7;1.4
78944;67.5;-32.6;1.7
78946;66.4;-31.6;1.9
78948;66.8;-32.2;0.7
78950;65.4;-32.3;1.8
78952;64.8;-31.7;1.4
78954;65;-31.7;0.9
78956;65.2;-32.6;2.1
78958;65.9;-32.2;0.8
78960;66.5;-32.1;1.9
78962;65.3;-32.2;1
78964;65.6;-32.5;1.5
78966;67.4;-33.2;1.7
78968;65;-33.6;0.9
78970;66.5;-33.5;1.2
78972;65.9;-32.8;1.8
78974;67.7;-33.4;1.5
78976;67;-33.1;0.9
78978;67.2;-32.4;1.8
78980;67.3;-32.9;1.7
78982;65.1;-32.1;0.9
78984;65.1;-31.6;1.7
78986;67.3;-32;1.8
78988;67.4;-32.4;1.3
78990;65.9;-31.6;1.7
78992;69.3;-32.2;1.5
78994;69.3;-32.3;1.7
78996;66.3;-31.5;2
78998;67.9;-32.2;0.9
79000;68.1;-31.6;2.3
79002;65.3;-31.9;1.2
79004;67;-32.3;1.5
79006;67.9;-32.7;1.8
79008;66.8;-32.9;0.7
79010;64.3;-32.7;2.2
79012;66.9;-32.9;0.8
79014;67.6;-32.8;1.3
79016;68.1;-33.3;2.7
79018;69.5;-33.3;1.1
79020;70.9;-33.1;1.5
79022;66.4;-32.4;1.5
79024;65.9;-32.7;1.5
79026;68.9;-33;2.1
79028;68.2;-33.1;1.9
79030;66.5;-32.4;1.8
79032;65.7;-32.2;1.8
79034;66.2;-32;1.4
79036;67.9;-33;1.7
79038;66.4;-32.2;1.8
79040;68;-32.2;1.8
79042;67.2;-32.3;1.7
79044;67;-31.8;1.7
79046;69.9;-32.2;2
79048;66.5;-31.5;1
79050;68;-32.2;1.8
79052;68.7;-32.2;1.9
79054;66.9;-31.5;0.9
79056;68;-32.5;2.3
79058;68.2;-32.4;1.8
79060;66.3;-31.7;1.1
79062;67;-32.9;1.7
79064;64.8;-32.4;1.9
79066;66.9;-32.8;1.2
79068;65.6;-33.2;1.7
79070;65.1;-33.1;1.7
79072;65.1;-32.8;1
79074;67.7;-33.3;1.9
79076;66;-32.8;1.8
79078;68.4;-33.5;1
79080;68;-33.3;1.8
79082;63.7;-32.4;1.1
79084;65.8;-32.7;1.1
79086;66;-32.3;1.6
79088;62.7;-32;1.8
79090;64.5;-32.8;1.3
79092;64.2;-31.5;1.8
79094;64;-31.6;1.4
79096;64.8;-32.3;1.6
79098;67;-32;1.6
79100;68.6;-32;1.4
79102;65.3;-31.4;1.1
79104;65.8;-31.4;2.1
79106;68.9;-31.9;1.5
79108;67.7;-32.7;1.5
79110;64.6;-32.4;1.8
79112;65.8;-32.4;1.3
79114;67;-32.8;1.7
79116;66.1;-33.1;1.5
79118;68;-33.5;1.3
79120;67.1;-32.7;2.3
79122;65.2;-32.8;0.9
79124;64.6;-32.5;2.1
79126;67.5;-33.1;1.5
79128;66.2;-33.1;1.8
79130;65.4;-32.8;2.3
79132;66.1;-31.8;1.1
79134;67.2;-31.9;2
79136;65.6;-31.8;1.7
79138;66.8;-31.9;0.9
79140;67.4;-31.3;2.6
79142;66.6;-32;1
79144;66.8;-31.9;1.4
79146;66.9;-32.4;1.8
79148;66.8;-32.4;0.8
79150;62.7;-32;1.8
79152;64.6;-32.2;1.5
79154;66.5;-33.3;1.1
79156;64.8;-33.5;2.3
79158;67.4;-33.5;0.8
79160;65.4;-33;1.4
79162;65.5;-32.6;2.1
79164;64.8;-32.6;1.3
79166;66.6;-33;2
79168;64.5;-32.5;1
79170;65;-32.5;1.8
79172;65.6;-32.3;1.6
79174;66.7;-32;0.8
79176;66.3;-31.7;1.8
79178;67.4;-32.4;1.9
79180;67.7;-32.5;1
79182;63.4;-31.4;2
79184;66.2;-32.1;1.5
79186;67.9;-32;1.5
79188;63.8;-31.5;1.4
79190;65.2;-32.3;1.5
79192;65.9;-31.9;1.6
79194;65.9;-32.5;1.9
79196;65;-32.6;1.2
79198;68.4;-33.2;1.1
79200;69.5;-33.1;1.8
79202;67.4;-33.3;1.6
79204;66.5;-33.2;0.8
79206;67.6;-32.6;2.4
79208;67.1;-33.4;1.5
79210;64.2;-32.3;1.2
79212;66;-32;1.9
79214;67.6;-31.6;0.8
79216;66.6;-31.8;1.4
79218;68.9;-32.4;2.5
79220;70.2;-32.3;0.4
79222;66.1;-31.9;2.5
79224;64.8;-32;1.8
79226;68.6;-32.4;0.7
79228;67.5;-32.3;2
79230;64.2;-31.9;0.9
79232;64.4;-32;1.5
79234;64.9;-31.8;1.1
79236;64.6;-32;1.3
79238;66.4;-33.1;1.7
79240;65.6;-32.8;0.8
79242;64.7;-32.8;1.8
79244;66.8;-33.3;1.4
79246;66.9;-32.5;1.2
79248;66.9;-33.4;1.7
79250;65.8;-33.2;1.2
79252;64.9;-32.3;1.4
79254;67.6;-32.9;2.1
79256;66.7;-32.9;1.1
79258;67.4;-32.8;1.6
79260;68.4;-32.6;1.6
79262;66.3;-32.1;1.3
79264;65.9;-32;1.6
79266;66.8;-32;1.2
79268;65.6;-32.5;1.5
79270;62.9;-31.2;0.9
79272;67.4;-32.3;1.3
79274;67.5;-32.7;1.5
79276;67.2;-32.9;0.1
79278;68.1;-33.1;1.6
79280;66.3;-33;1.8
79282;64.1;-33;1.3
79284;65.7;-32.9;1.8
79286;66.8;-33.1;0.9
79288;63.4;-32.6;1.8
79290;64.7;-32.9;1.2
79292;65.3;-32.1;1.1
79294;66.9;-32.8;1.8
79296;64.4;-32.1;1.3
79298;67.8;-32.5;1.7
79300;68.6;-32.5;1.2
79302;64.9;-31.9;1.5
79304;65.1;-31.6;1.8
79306;68.6;-32;1.3
79308;66.1;-32;1.8
79310;63.3;-31.9;1.4
79312;65.1;-31.7;1.2
79314;65.9;-31.9;1.8
79316;63.9;-31.9;1.3
79318;64.6;-31.8;1.8
79320;66.7;-32.7;1.8
79322;63.9;-32.7;1
79324;63.4;-32.4;1.8
79326;66;-32.7;1.8
79328;65.5;-33.3;1.1
79330;63.6;-32.9;1.4
79332;64.9;-32.6;2.2
79334;65.9;-32.8;0.7
79336;65;-32.7;1.6
79338;66.9;-33.1;1.5
79340;66.3;-32;0.8
79342;64.8;-31.9;2.6
79344;66.4;-32.3;1.1
79346;65.8;-32;1.5
79348;65.2;-31.4;2.7
79350;65;-32.1;0.3
79352;66.2;-32.1;2.5
79354;64.7;-31.5;1.1
79356;64.9;-32.1;1
79358;65.2;-32.5;2.6
79360;68;-32.3;0.3
79362;64.2;-32.5;2.4
79364;64.8;-32.8;1.3
79366;66.5;-33.3;1.1
79368;65;-33.3;2.2
79370;65.2;-33.5;0.9
79372;65.1;-32.8;1.7
79374;65.2;-33;1.6
79376;64.5;-32.7;1.1
79378;64.8;-32.2;1.7
79380;64.7;-32.4;0.9
79382;64.7;-32.6;1.6
79384;63.9;-32.1;1.6
79386;66.7;-32.2;1
79388;65.6;-32.5;1.3
79390;64.9;-32;1.8
79392;67.4;-32.4;0.9
79394;67;-32.2;2
79396;65;-32.1;0.9
79398;68.2;-32.4;1
79400;69.9;-32.5;2.5
79402;64.9;-32;0.3
79404;66.9;-32.6;2
79406;67;-32.1;1.5
79408;64;-31.9;0.8
79410;63.1;-32.6;2.2
79412;65.6;-32.8;0.7
79414;67.3;-33.2;1.8
79416;66.2;-33.4;1.8
79418;66.5;-32.8;0.8
79420;66.6;-32.7;1.9
79422;63.9;-32.7;1.4
79424;65.4;-33;0.9
79426;66.1;-32.4;2.5
79428;66.5;-32.8;0.8
79430;64.7;-32.8;1.8
79432;63.8;-31.5;1.9
79434;64.7;-31.6;0.7
79436;64.6;-31.8;1.9
79438;66.9;-32.2;1.8
79440;66.5;-31.7;1.2
79442;64.1;-31.7;2.1
79444;64.2;-31.8;1.7
79446;67;-32.2;1.5
79448;67.1;-32.6;1.7
79450;66.3;-32.7;1.8
79452;66.9;-32.6;1.6
79454;67.4;-32.8;2.1
79456;65.2;-32.7;1.8
79458;66.1;-32.3;1.8
79460;67.1;-33.6;1.7
79462;63.7;-32.3;1.7
79464;64.8;-33;1.9
79466;64;-32.5;1.7
79468;62.7;-32.7;1.9
79470;63.5;-33.2;1.3
79472;66.2;-33.1;2
79474;63.7;-31.8;1.7
79476;64.9;-32.3;1.6
79478;67.5;-32.4;1.8
79480;65.7;-31.7;1.5
79482;64.7;-31.8;1.5
79484;64.7;-31.7;1.9
79486;67.4;-31.9;1.5
79488;65.8;-32.1;1.8
79490;63.9;-32.1;1.8
79492;64.8;-31.9;1.1
79494;65.2;-32.1;1.8
79496;65.7;-33.2;1.9
79498;65.3;-32.3;1.2
79500;67.3;-32.7;1.8
79502;64.9;-32.5;1.8
79504;65.4;-32.3;1.2
79506;69.1;-33.3;1.4
79508;65.2;-33.1;1.8
79510;63;-32.3;1
79512;65.7;-32.2;1.5
79514;68.1;-32.7;2.1
79516;65.2;-32.4;0.8
79518;65.2;-32.2;1.5
79520;66.2;-31.9;1.8
79522;64.2;-31.6;0.6
79524;62.4;-31.4;1.9
79526;65.7;-32;1.8
79528;63.5;-31.6;0.8
79530;63.4;-31.7;1.9
79532;65.4;-31.5;1.2
79534;66.3;-31.7;1.1
79536;65.2;-31.9;2.5
79538;66.7;-32.7;0.1
79540;66;-32.5;2.1
79542;66.3;-33.1;1.7
79544;66;-33.1;0.8
79546;66.5;-33.5;2.3
79548;65;-33.3;0.8
79550;62.7;-33.3;1.8
79552;63.2;-32.9;1.8
79554;62.4;-32.8;0.4
79556;64.2;-33;2.7
79558;64.2;-32.9;0.6
79560;64.6;-32;1.8
79562;64.7;-32.3;2.4
79564;63.6;-32;0.3
79566;65;-32.2;2.4
79568;65;-32.4;1.3
79570;64.2;-32;0.8
79572;64.7;-31.7;2.4
79574;64.3;-31.5;1
79576;65.9;-31.9;2.1
79578;67;-32.2;2
79580;65.7;-31.7;0.9
79582;65.6;-32.3;2.2
79584;65.1;-32;1.3
79586;67.7;-32.4;1.3
79588;67.5;-33.1;1.8
79590;66.1;-33.1;1.2
79592;67.5;-33.5;1.7
79594;69;-33.5;1.8
79596;65.4;-33.1;1.3
79598;69.4;-33.1;2
79600;68.7;-32.4;1.7
79602;67.4;-33.1;1.4
79604;67.1;-32.9;2
79606;68.1;-32.6;1.4
79608;64.6;-31.9;1
79610;62.5;-31.8;2.3
79612;67.1;-32.4;0.6
79614;66.5;-31.9;2.1
79616;67;-32.3;1.7
79618;66.7;-31.5;1
79620;70.1;-32.4;2.8
79622;66.1;-32.2;1.1
79624;64.9;-31.8;2
79626;67.5;-32.4;2
79628;67;-32.9;1.1
79630;63;-32.2;2.2
79632;63.4;-32.1;1.7
79634;63.9;-32.2;1.5
79636;64.7;-33.2;1.8
79638;63.7;-32.7;1.5
79640;65.7;-32.8;1.6
79642;63.4;-32.8;2.3
79644;64.6;-32.6;1.6
79646;66.2;-33;1.9
79648;64.3;-32.1;1.6
79650;65.4;-33.2;0.9
79652;66.4;-33.1;2
79654;65;-32.1;1.3
79656;66.7;-32.9;1.7
79658;67.3;-32.7;1.8
79660;65.7;-31.6;1.4
79662;64;-31.6;1.3
79664;64.5;-32.3;1.9
79666;64.6;-32;1.5
79668;63.2;-31.8;1.3
79670;63.8;-32.1;2
79672;63.9;-31.7;1.2
79674;66.4;-32.3;1.4
79676;64.3;-31.9;1.3
79678;65.2;-32;1.2
79680;68;-32.6;1.6
79682;64.7;-32.5;1.8
79684;64.8;-32.9;1.3
79686;66.1;-32.7;1.2
79688;65.3;-33.2;1.7
79690;63.5;-32.7;1.1
79692;65.3;-32.8;1.5
79694;65;-32.7;1.3
79696;64.2;-32;1.2
79698;66.4;-32.2;1.8
79700;67.1;-32.2;0.9
79702;65.9;-32;1.7
79704;66.9;-31.9;1.1
79706;69.6;-32.1;1.3
79708;66.2;-31.4;1.9
79710;63.7;-31.7;1.4
79712;68.5;-32.2;1.9
79714;67;-31.6;1.5
79716;66.7;-32.5;1.3
79718;67.2;-32.5;2.2
79720;65.9;-32.1;1
79722;64.6;-32.5;1.6
79724;65.1;-32.9;1.8
79726;66.4;-32.7;0.8
79728;63.5;-32.7;2.2
79730;63.2;-32.7;1.4
79732;66.3;-33.3;1.8
79734;66.4;-32.6;1.8
79736;66.2;-33.1;0.9
79738;65.3;-32.6;1.4
79740;66.5;-33;1.8
79742;65.4;-32.6;0.8
79744;64.8;-32.5;1.7
79746;66;-32.4;1.7
79748;66.1;-32.5;0.6
79750;62.9;-32;1.8
79752;64.2;-31.9;1.4
79754;64.4;-31.5;0.9
79756;65.6;-32;2
79758;67.6;-32.3;1.4
79760;69.3;-32;1.8
79762;68;-32.3;1.7
79764;67.7;-32.6;1.2
79766;66.6;-31.7;1.8
79768;66.8;-32.6;1.6
79770;65.4;-32.3;1.6
79772;65.9;-32.2;1.2
79774;65.8;-32.4;2.4
79776;66.5;-33.2;1.4
79778;67.4;-33.3;1.3
79780;67.7;-33.5;2.4
79782;64.8;-33.4;1
79784;65.8;-33.3;2.1
79786;67.4;-33.2;1.8
79788;66.1;-33;0.8
79790;63.4;-32.3;2
79792;66.4;-32;1.2
79794;65.3;-31.8;1.4
79796;64.3;-31.9;2.2
79798;65;-31.5;0.8
79800;66.8;-31.6;2.2
79802;66.6;-32.3;1.3
79804;64.8;-32;1.8
79806;65.8;-31.6;1.9
79808;65.7;-32.5;1.4
79810;62.2;-31.8;1.5
79812;66.7;-32.8;1.5
79814;68;-33;1.7
79816;66.8;-33.4;1.5
79818;67.3;-32.9;1.7
79820;68.3;-32.8;1.1
79822;65.5;-32.7;1.8
79824;66.9;-33.3;1.7
79826;68.9;-32.9;1.6
79828;66.4;-32.7;1.6
79830;63.2;-32.2;1.4
79832;65.1;-32;1.8
79834;66.1;-31.9;1.3
79836;66.1;-32;1.7
79838;64;-31.8;1.6
79840;67.4;-32.1;1.5
79842;64;-31.3;1.3
79844;67.3;-32.2;1.5
79846;67.8;-32.1;1.4
79848;66.4;-32.1;2.2
79850;66.8;-32.7;1.1
79852;66;-32.3;1.1
79854;66.2;-32.2;1.8
79856;67.6;-33.1;0.7
79858;67.2;-32.6;1.7
79860;67.2;-33;1.8
79862;66;-32.9;1.3
79864;65.1;-32.5;1.9
79866;64.9;-32.7;1
79868;63;-32.8;1.4
79870;63.1;-32.4;1.9
79872;66.9;-32.9;1.5
79874;67.4;-32.7;1.4
79876;65.8;-32.1;1.4
79878;67.8;-32.1;1.4
79880;66.6;-31.8;1.7
79882;64.9;-31.7;1.8
79884;65.4;-31.6;1.6
79886;67;-31.7;1.1
79888;65.1;-31.6;1.8
79890;64.1;-31.8;1.6
79892;66.6;-32.1;1.7
79894;68;-32.7;1.4
79896;66.5;-33.2;1.2
79898;68;-32.9;1.7
79900;69;-33.1;1.6
79902;65.4;-32.8;1.5
79904;65.8;-33;1.5
79906;69.3;-33.2;1.2
79908;66.4;-32.8;2
79910;62.5;-32.4;1.4
79912;65.5;-32.2;1.7
79914;66.5;-32.3;1.8
79916;65.2;-32.2;1
79918;66.4;-32.1;1.8
79920;66.9;-31.4;1
79922;67.3;-31.8;1.7
79924;66.1;-32.4;1.2
79926;68.1;-32.5;1.2
79928;66.4;-32.3;1.9
79930;63.5;-31.3;1.6
79932;65.7;-31.8;1.5
79934;68.2;-32.3;1.2
79936;66.5;-32.4;1.5
79938;66.5;-32.6;1.3
79940;66.3;-32.3;1.2
79942;64.7;-32.2;1.8
79944;66.8;-33.1;1.4
79946;65.2;-32.4;1.1
79948;66.7;-32.6;1.5
79950;65;-33.6;1.1
79952;64.6;-32.8;1.6
79954;63.7;-32.5;1.9
79956;64.2;-32.7;0.8
79958;66.9;-33;1.5
79960;66.5;-32.4;1.9
79962;65.7;-32.2;0.8
79964;66.7;-32.7;2
79966;65.1;-32.1;1
79968;63.7;-31.4;1.3
79970;65;-31.9;1.5
79972;65.4;-31.9;0.7
79974;64.2;-31.5;1.4
79976;64.2;-31.9;1.3
79978;66.3;-31.8;1.1
79980;65.2;-32.1;1.7
79982;63.3;-31.8;1
79984;63.9;-32.3;1.5
79986;65.7;-32.5;1.8
79988;65.3;-33.1;1.1
79990;65.7;-33.4;2.3
79992;66.3;-32.7;1.7
79994;67.1;-33;1
79996;64.2;-32.8;2
79998;67.6;-33.4;1.6
80000;68.9;-33.7;1.8
80002;64.7;-32.4;1.7
80004;64.5;-32;1
80006;68.1;-32.6;2.2
80008;66.4;-32.3;1
80010;64.4;-32.4;1.4
80012;66.7;-32.3;1.6
80014;65.4;-31.3;0.9
80016;66.7;-32.1;1.9
80018;67.4;-32.1;1.6
80020;66.3;-31.4;1.5
80022;66;-32;2.1
80024;64.1;-32;1.6
80026;68;-32.8;0.9
80028;66.7;-32.5;2.8
80030;63.3;-32.7;0.7
80032;64.4;-32.4;1.8
80034;65.7;-32.7;2.4
80036;65;-32.8;0.5
80038;66.8;-32.7;3.1
80040;67.1;-33.4;0.4
80042;65.7;-32.8;1.8
80044;67.2;-33.1;1.8
80046;67.8;-32.7;0.9
80048;67;-32.8;2.6
80050;65.6;-32.7;1
80052;64.6;-31.9;1.4
80054;67;-32.3;2.7
80056;65.1;-31.5;0.8
80058;66.6;-31.7;2.2
80060;67;-31.8;1.3
80062;65.4;-31.4;1.1
80064;65.4;-31.8;2.2
80066;65.8;-32.1;1.4
80068;66;-32.9;1.5
80070;65.8;-33;1.9
80072;67;-32.5;1.5
80074;66.4;-32.4;1.2
80076;67.4;-33;1.8
80078;69.3;-33.4;1.8
80080;67.5;-32.9;1.4
80082;65.6;-32.6;2.2
80084;67;-32.7;0.9
80086;68;-32.9;1.9
80088;67;-33.1;1.5
80090;64.7;-32.8;1.1
80092;66;-32.1;2.2
80094;66.3;-32;1
80096;66.1;-32.4;1.3
80098;67.7;-32.3;2.3
80100;69.4;-32.1;0.5
80102;67.6;-32.2;1.8
80104;65.9;-31.8;1.3
80106;70;-32.3;0.9
80108;66.2;-31.9;2.2
80110;63.7;-31.8;0.7
80112;65.8;-32.2;2.5
80114;66.9;-32.8;1
80116;65.4;-33.1;1.7
80118;65.7;-32.6;1.3
80120;68.9;-33.6;0.8
80122;64.5;-33;2.2
80124;64.4;-33.2;0.8
80126;66.7;-33;1.1
80128;64.6;-32.7;1.8
80130;64.1;-32.6;1
80132;66.9;-32.1;1.3
80134;67.1;-31.8;1.9
80136;66.5;-32.3;1.3
80138;67.9;-32;1.2
80140;68.8;-32;1.5
80142;68.3;-31.9;1.2
80144;67.4;-32.2;1.2
80146;67.9;-32.5;1.8
80148;66.9;-32.5;0.9
80150;63.9;-32.6;1.8
80152;63.4;-32.4;1.8
80154;64.6;-32.8;1.1
80156;64.2;-33.1;1.6
80158;64.1;-32.6;1.6
80160;66.2;-32.8;1.3
80162;65.1;-32.8;1.5
80164;65.4;-32.7;1.8
80166;66.5;-33;0.9
80168;64.4;-32.4;2
80170;66.1;-33;1.7
80172;66.3;-31.9;1.1
80174;66;-31.8;1.5
80176;67.4;-31.5;1.8
80178;68.7;-32.2;1.7
80180;68.2;-32.1;1.7
80182;64.1;-31.4;1.4
80184;64.6;-31.7;1.8
80186;66.4;-31.6;1.7
80188;65.9;-32.2;1.3
80190;67.1;-32.4;1.9
80192;67.8;-32.6;1.3
80194;67.2;-32.4;1.1
80196;65.2;-32.8;2
80198;67.3;-32.9;1.1
80200;68.6;-33;1.8
80202;66.8;-33.3;1.8
80204;66.8;-33.3;0.9
80206;68;-33.2;1.8
80208;66;-33.4;1.8
80210;62.7;-32.6;1.2
80212;65.7;-32.5;1
80214;65.8;-31.7;1.7
80216;65.8;-32.5;0.9
80218;66.8;-31.4;1.6
80220;70.1;-32.1;1.5
80222;65.6;-31.3;0.9
80224;65.2;-31.7;2.4
80226;68.2;-32.1;0.8
80228;67.4;-32.3;1.5
80230;66;-32.6;2.2
80232;65.7;-32.3;0.7
80234;65.1;-32.2;2.2
80236;66.3;-33.2;1.6
80238;63.9;-32.2;1
80240;66.7;-33.1;2
80242;64.9;-32.5;0.8
80244;65.1;-32.7;1.8
80246;67.6;-33.1;2
80248;67.3;-33.2;0.7
80250;66.3;-32.9;2.1
80252;66.8;-33;1
80254;65.2;-31.7;1.3
80256;65.5;-32;1.5
80258;66.4;-32.3;1.3
80260;68.2;-32.4;2.3
80262;65.6;-31.7;1.2
80264;67.1;-32.2;1.8
80266;67.4;-32.4;1.5
80268;64.2;-31.8;1.3
80270;63.2;-31.9;1.8
80272;66.1;-31.9;1.2
80274;68;-32.7;1.9
80276;65.3;-31.8;1.4
80278;68.9;-32.8;1.4
80280;69.1;-33.2;2
80282;65.2;-33;1.3
80284;65.5;-32.8;1.8
80286;68.1;-33.3;1.5
80288;64.1;-32.9;1.2
80290;65.1;-33.2;2.4
80292;65.3;-32.6;1
80294;65.7;-32.4;1.6
80296;64.4;-32.4;1.8
80298;67.9;-32.6;1.6
80300;69.4;-32.7;2.2
80302;68.1;-32.6;0.8
80304;67.5;-32;2
80306;70.5;-32.4;2.1
80308;66.4;-31.7;0.5
80310;63.7;-31.8;2.6
80312;65.7;-32.1;0.9
80314;67.4;-32;1.2
80316;66.8;-32.3;2.2
80318;68.3;-32.4;0.7
80320;67.7;-32.1;1.8
80322;65.4;-32.3;1.8
80324;64.7;-32;1
80326;67.8;-32.8;2
80328;64.6;-32.4;1.4
80330;65.2;-32.7;1.6
80332;66.3;-32.7;1.9
80334;66.7;-32.6;1.1
80336;67.4;-33.4;2
80338;65.4;-32.6;1.1
80340;67.3;-33;1.3
80342;67.2;-33.3;2.2
80344;65.4;-32.5;1.1
80346;67.8;-32.9;2
80348;65.7;-32.1;1.9
80350;64.2;-32.1;1.1
80352;66.6;-32.5;2.4
80354;67;-32.4;1.3
80356;66.9;-32.2;1.8
80358;65.1;-31.4;1.3
80360;67.5;-31.7;1.1
80362;65.7;-31.9;1.9
80364;65.2;-31.4;1.4
80366;66.9;-32.2;1.7
80368;64.7;-32.1;1.6
80370;65.5;-32.7;1.2
80372;66.3;-32.5;1.6
80374;65.8;-32.3;1
80376;67.6;-33.3;1.7
80378;68.1;-33.5;2.1
80380;66.1;-32.9;1.6
80382;65.2;-32.8;1.6
80384;67.3;-33.4;2
80386;67;-32.9;1.1
80388;65.5;-32.6;2
80390;65.1;-32.5;1.5
80392;67;-32.2;1
80394;68.6;-32.5;2
80396;65.3;-31.9;1.1
80398;66.3;-31.3;1.4
80400;70;-31.8;1.8
80402;65.7;-31.8;1.1
80404;66;-32;1.6
80406;67;-32.1;1.5
80408;65.5;-32.7;1.2
80410;62.6;-32.1;2
80412;65.4;-32.4;1
80414;65.3;-32.6;1.9
80416;64.9;-32.9;1.1
80418;68.1;-33.2;1.3
80420;69.2;-33.4;1.5
80422;65.9;-32.8;1
80424;65.2;-32.8;1.9
80426;68.5;-33.2;1.1
80428;67.6;-33.3;1.3
80430;66.3;-32.9;1.8
80432;66;-33;0.9
80434;66.1;-32.1;1.9
80436;65.4;-32.3;1.8
80438;64.9;-31.9;1.2
80440;67.6;-31.9;2.1
80442;64.2;-31.8;0.4
80444;65.2;-32.3;1.9
80446;67.2;-31.9;1.7
80448;65.2;-32.2;0.7
80450;65.4;-32.6;2.4
80452;64.3;-32.2;1.4
80454;65.4;-32.7;0.8
80456;66.2;-33.2;2.4
80458;65.7;-32.7;1
80460;67.2;-33.6;1.7
80462;66.1;-33.8;1.8
80464;63.7;-32.9;0.8
80466;66.5;-33.4;2.1
80468;65;-33;1.5
80470;64;-32.8;1.2
80472;64.8;-32.1;2.3
80474;66.9;-32.6;0.7
80476;67;-32.4;2.3
80478;68.3;-32.1;1.4
80480;67.4;-32.2;1.1
80482;65.4;-32;1.8
80484;67.2;-32.1;1.6
80486;67;-32.3;1.8
80488;63.9;-32.5;1.3
80490;63.6;-32.6;1.3
80492;64.3;-32.6;1.9
80494;64.2;-32.3;1.4
80496;64.4;-33.3;1.3
80498;66.1;-33.3;2.4
80500;66.1;-33.1;1.2
80502;64.1;-32.8;1.8
80504;64.6;-32.5;2
80506;66.7;-32.8;1.1
80508;66.1;-33;1.8
80510;63.1;-32.3;1.5
80512;65.8;-32.2;1.5
80514;64.9;-31.8;1.8
80516;64;-31.5;1.1
80518;65.3;-32;1.7
80520;68.1;-32.3;1.9
80522;65.5;-32.2;0.9
80524;63.3;-31.8;1.8
80526;66.4;-32.2;1.8
80528;65.4;-32.5;1.2
80530;63.4;-32.3;1.8
80532;65.2;-32.4;1.7
80534;66.3;-32.5;1.1
80536;66.7;-33.3;2.3
80538;67.4;-33.3;1.2
80540;67.9;-33.2;2
80542;66.2;-32.9;1.3
80544;67.2;-33.3;1.2
80546;66.4;-32.9;1.6
80548;67.1;-32.7;1.4
80550;65;-32.9;1.3
80552;64.2;-32.1;2
80554;63.8;-32.1;1.1
80556;64.4;-32.2;1.7
80558;66.4;-32.1;1.8
80560;67.8;-31.6;0.6
80562;65.3;-31.8;2.1
80564;64.7;-31.5;1.2
80566;67;-32.4;1.1
80568;65.3;-32.4;1.9
80570;65.2;-32.5;0.8
80572;65.7;-32.1;2
80574;64.8;-32.2;1.8
80576;64.3;-32.1;0.6
80578;64.6;-32.2;2.4
80580;64.4;-32.1;0.2
80582;65.1;-33;1.8
80584;64;-32.7;2.2
80586;65.3;-32.4;0.2
80588;64.9;-33;2.3
80590;65.1;-33.3;1.3
80592;64.5;-32.6;0.8
80594;66.1;-33.3;2.4
80596;64.9;-33.2;0.6
80598;65.1;-32.5;1.6
80600;66.6;-32.7;1.7
80602;63.7;-32.6;0.9
80604;65.4;-33.1;1.5
80606;64.5;-32.4;1.3
80608;63.7;-32.6;1.2
80610;61.2;-31.8;1.9
80612;64.1;-32;1
80614;64;-31.3;1.8
80616;65.3;-32.2;1.6
80618;66.2;-31.7;1.1
80620;66.7;-31.7;1.8
80622;64.3;-31.3;0.9
80624;65.9;-32.5;1.7
80626;66.8;-32;2
80628;66.8;-32.5;1.4
80630;63.7;-32.3;1.3
80632;64.4;-32.8;1.8
80634;63.9;-32.3;0.9
80636;64;-33.1;2
80638;64.7;-33.3;1.4
80640;65.1;-32.9;1.4
80642;62.2;-32.4;2.1
80644;63;-32.5;0.8
80646;65.5;-32.5;1.3
80648;65.6;-33.1;2.1
80650;64.7;-32.3;1.2
80652;64.4;-32.4;1.3
80654;65.3;-31.7;1.9
80656;63.9;-31.5;0.9
80658;66.6;-32.3;1.8
80660;67;-32.3;1.6
80662;64;-31.5;1
80664;63.5;-31.5;1.9
80666;65.4;-32.1;0.8
80668;61.9;-31.5;1.8
80670;62.3;-32.2;1.7
80672;64.9;-32.2;0.6
80674;65.3;-32.2;2
80676;64.5;-32.5;0.6
80678;67.5;-33.3;1.8
80680;65.3;-32.7;1.7
80682;66;-33.6;0.4
80684;66.8;-33.7;2.2
80686;67.3;-33.4;0.9
80688;65;-33.3;1.4
80690;63.3;-32.8;2.5
80692;64.4;-32.4;0.3
80694;66.4;-32.9;2.1
80696;63.1;-32.2;1.5
80698;66.2;-32.2;0.7
80700;68.5;-32.5;2.5
80702;64.6;-31.5;0.9
80704;67.5;-32.2;1.6
80706;68.7;-31.9;2.1
80708;65.8;-31.6;0.6
80710;64.4;-31.7;1.8
80712;66.3;-31.5;1.4
80714;67.4;-32;1.1
80716;67.7;-32.8;2.3
80718;66.3;-32.6;0.2
80720;67.3;-32.3;2.6
80722;65.9;-32.9;1.1
80724;64.7;-33;0.1
80726;66.2;-32.8;3
80728;65.7;-32.9;0.1
80730;64.2;-32.9;1.8
80732;67;-32.9;1.9
80734;69;-33.1;0.6
80736;66.4;-32.7;2.4
80738;67.5;-33;1.3
80740;68.2;-32.5;1.2
80742;66.4;-32.2;2.5
80744;67.1;-32.4;1.3
80746;67.7;-32.4;1.5
